1000
45 nan 2.839447e-01 7.542881e-01 7.297990e-01 3.503734e-01 5.363366e-01 1.450098e-01
46 nan 3.870301e-01 7.630721e-01 4.696908e-02 6.996569e-01 7.377442e-01 7.101246e-01
47 nan 5.029821e-01 6.309339e-01 5.655010e-01 7.136235e-01 7.967344e-01 5.502834e-01
48 nan 7.909773e-01 5.610443e-01 6.074988e-01 5.773564e-01 3.088825e-01 5.057905e-01
49 nan 6.443055e-01 4.313618e-01 6.340733e-01 1.385389e-01 7.809315e-01 5.659237e-01
50 nan 4.845337e-01 7.414285e-01 8.671730e-02 5.617159e-01 3.950779e-01 5.737422e-01
51 nan 1.992974e-01 6.053705e-01 6.316582e-01 0.000000e+00 6.365183e-01 4.541605e-01
52 nan 7.932154e-01 6.658339e-01 1.184087e-01 7.003238e-01 8.927423e-01 6.719254e-01
53 nan 8.512162e-01 9.661721e-01 9.512310e-02 5.941788e-01 6.908837e-01 5.513292e-01
54 nan 7.525801e-01 7.896415e-01 3.494361e-02 4.933593e-01 8.588151e-01 8.355691e-01
55 nan 5.665668e-01 9.861534e-01 1.477435e-01 4.065754e-01 5.914654e-01 7.569496e-01
56 nan 6.480791e-01 8.501898e-01 1.352905e-01 1.731173e-01 6.019290e-01 5.243829e-01
57 nan 5.544070e-01 8.575382e-01 5.903819e-01 6.308773e-01 5.805598e-01 6.107149e-01
58 nan 9.193412e-02 6.277462e-01 1.411009e-01 3.697068e-01 5.837364e-01 6.922433e-01
59 nan 2.936659e-01 8.086074e-01 1.852059e-01 5.641073e-01 4.810595e-01 6.868464e-01
60 nan 2.283246e-01 5.095255e-01 2.702298e-01 3.941770e-01 5.792598e-01 4.119832e-01
61 nan 2.281345e-01 7.512940e-01 6.082892e-01 1.515167e-01 3.865668e-01 5.995399e-01
62 nan 4.090020e-01 7.756862e-01 3.756114e-01 5.434771e-01 2.909630e-01 4.077217e-01
63 nan 2.563640e-01 7.614617e-01 2.735953e-02 5.020741e-01 7.107874e-01 8.038126e-01
64 nan 1.858232e-01 4.278624e-01 5.616563e-01 2.702301e-01 5.331034e-01 4.334033e-01
65 nan 7.474612e-01 7.644984e-01 1.065860e-01 4.686776e-01 8.419011e-01 7.776188e-01
66 nan 3.799045e-01 8.466668e-01 2.683307e-01 4.955714e-01 7.075039e-01 8.393283e-01
67 nan 5.848871e-01 6.688233e-01 3.979183e-02 5.061394e-01 6.099380e-01 8.565168e-01
68 nan 4.588750e-01 4.668238e-01 2.796544e-01 3.291546e-01 5.802246e-01 8.356039e-01
69 nan 6.845915e-01 8.044043e-01 3.694494e-01 4.343061e-01 6.266217e-01 5.816668e-01
70 nan 6.412284e-01 9.542192e-01 3.008184e-01 4.729407e-01 7.205730e-02 4.863279e-01
71 nan 4.622332e-01 5.272399e-01 1.982399e-01 5.171535e-01 4.341541e-01 6.148636e-01
72 nan 6.342433e-01 3.389028e-01 7.467056e-01 6.519076e-01 5.612658e-01 6.159410e-01
73 nan 7.083717e-01 6.704337e-01 3.683249e-01 8.232451e-01 4.774918e-01 2.920915e-01
74 nan 6.570915e-01 9.965903e-01 4.858535e-02 4.815128e-01 7.574692e-01 8.431356e-01
75 nan 3.423485e-01 7.254614e-01 1.108861e-01 3.063307e-01 6.395149e-01 7.963173e-01
76 nan 5.282647e-01 5.631883e-01 3.687029e-01 5.683336e-01 7.903916e-01 7.867335e-01
77 nan 4.372192e-01 8.413114e-01 5.818086e-01 7.342537e-01 5.440442e-01 4.078494e-01
78 nan 4.768935e-01 5.847989e-01 1.953539e-01 5.941558e-01 4.827084e-01 7.593679e-01
79 nan 4.641737e-01 4.739927e-01 3.660851e-01 5.200600e-01 6.725973e-01 7.158116e-01
80 nan 6.607824e-01 8.071103e-01 1.114426e-03 5.249439e-01 6.514357e-01 7.568236e-01
81 nan 4.607597e-01 9.536336e-01 1.810104e-01 1.148458e-01 4.405784e-01 5.403880e-01
82 nan 6.365145e-01 6.165111e-01 2.755214e-01 6.333836e-01 5.497464e-01 7.419159e-01
83 nan 6.821406e-01 8.677957e-01 5.801481e-02 2.796301e-01 6.860650e-01 9.474119e-01
84 nan 3.343776e-01 8.456467e-01 6.477875e-01 1.000699e-01 7.265592e-01 5.645098e-01
85 nan 4.925996e-01 6.099798e-01 4.340298e-01 6.302196e-01 5.091666e-01 4.799796e-01
86 nan 4.766538e-01 5.824234e-01 4.757282e-01 6.132547e-01 8.019517e-01 6.764720e-01
87 nan 4.718056e-01 9.384740e-01 2.177580e-01 4.782753e-01 8.113670e-01 8.355972e-01
88 nan 4.714708e-01 4.866917e-01 2.674687e-01 3.744389e-01 7.054376e-01 7.542080e-01
89 nan 5.787059e-01 5.201419e-01 2.858156e-01 1.946534e-01 4.141898e-01 2.398415e-01
90 nan 3.536548e-01 5.935357e-01 3.160594e-01 5.271053e-01 4.522136e-01 7.830903e-01
91 nan 6.414164e-01 7.742789e-01 1.805014e-01 6.771274e-01 6.217388e-01 7.900386e-01
92 nan 5.710141e-01 5.515093e-01 5.708347e-01 8.193775e-01 4.553254e-01 5.413361e-01
93 nan 5.454876e-01 6.728847e-01 1.505203e-01 6.984199e-01 7.637776e-01 6.271989e-01
94 nan 8.790593e-01 6.117744e-01 1.675123e-01 4.189875e-01 5.315545e-01 5.820282e-01
95 nan 5.618818e-01 9.358624e-01 4.603328e-01 5.711159e-01 8.215271e-01 7.729231e-01
96 nan 5.250119e-01 9.398153e-01 3.065929e-01 5.137504e-01 6.397825e-01 6.911062e-01
97 nan 6.662382e-01 6.781835e-01 1.948685e-01 2.574685e-01 6.106146e-01 5.877881e-01
98 nan 3.888694e-01 6.755058e-01 5.357509e-01 3.446663e-01 9.087984e-01 9.888366e-01
99 nan 6.713799e-01 7.868929e-01 3.951618e-01 4.959715e-01 7.124308e-01 7.124617e-01
100 nan 4.406435e-01 6.978814e-01 3.232830e-01 6.721929e-01 7.518126e-01 7.764967e-01
101 nan 6.846969e-01 8.401024e-01 1.944786e-01 6.478101e-01 6.159498e-01 7.930852e-01
102 nan 4.150034e-01 4.639619e-01 2.074650e-01 4.468976e-01 8.454405e-01 6.754908e-01
103 nan 5.226787e-01 7.745906e-01 2.777943e-01 3.153995e-01 6.605158e-01 6.473162e-01
104 nan 5.681891e-01 9.764673e-01 3.216458e-01 5.969059e-01 8.022076e-01 8.789629e-01
105 nan 5.803178e-01 9.765240e-01 1.601562e-01 6.646141e-01 6.685793e-01 6.970932e-01
106 nan 5.609395e-01 8.803672e-01 1.072089e-01 3.897576e-01 8.421715e-01 6.265425e-01
107 nan 5.737771e-01 8.903319e-01 2.296700e-01 7.055112e-01 5.305524e-01 3.742514e-01
108 nan 5.853458e-01 7.690132e-01 1.467404e-01 6.746395e-01 7.950027e-01 6.510689e-01
109 nan 5.107710e-01 7.992378e-01 2.978403e-02 5.011359e-01 4.791250e-01 7.244290e-01
110 nan 4.972101e-01 7.108497e-01 4.856929e-01 3.243396e-01 7.573423e-01 7.425540e-01
111 nan 3.384220e-01 9.585828e-01 9.374325e-02 4.218802e-01 5.695707e-01 3.899282e-01
112 nan 4.852652e-01 8.420292e-01 1.005537e-01 5.737832e-01 5.782274e-01 7.612061e-01
113 nan 5.133439e-01 7.134046e-01 6.182512e-01 4.603767e-01 3.276703e-01 6.577288e-01
114 nan 2.824630e-01 9.670552e-01 1.188471e-01 2.391974e-01 7.967786e-01 6.988585e-01
115 nan 2.762611e-01 7.031660e-01 6.293328e-01 5.616009e-01 8.135098e-01 8.380553e-01
116 nan 3.233751e-01 9.046272e-01 3.085111e-01 2.608026e-01 8.301293e-01 6.976534e-01
117 nan 5.781004e-01 7.562291e-01 4.148084e-01 3.993277e-01 2.240340e-01 5.481120e-01
118 nan 4.236975e-01 9.436453e-01 3.017238e-01 3.427992e-01 8.328155e-01 8.073431e-01
119 nan 6.987043e-01 9.595368e-01 4.441681e-01 6.349518e-01 9.281675e-01 8.585837e-01
120 nan 5.175019e-01 8.054338e-01 3.487470e-01 1.925610e-01 7.056921e-01 7.995511e-01
121 nan 7.350824e-01 8.486314e-01 3.807105e-01 5.665171e-01 3.866068e-01 4.614701e-01
122 nan 6.753725e-01 9.274609e-01 3.837389e-01 4.088058e-01 4.601710e-01 5.783750e-01
123 nan 3.988324e-01 3.361023e-01 4.688681e-01 2.154584e-01 2.923575e-01 3.296244e-01
124 nan 7.785447e-01 9.750316e-01 1.758884e-01 6.805535e-01 2.704118e-01 6.122216e-01
125 nan 1.957118e-01 8.188649e-01 3.840761e-01 1.774033e-01 7.871564e-01 6.733940e-01
126 nan 3.431648e-01 8.069167e-01 1.964198e-02 6.507993e-01 7.176419e-01 7.366963e-01
127 nan 6.155407e-01 5.425364e-01 3.263658e-01 7.192340e-01 5.063708e-01 6.427050e-01
128 nan 3.826572e-01 8.936755e-01 4.969609e-01 5.568826e-01 7.331138e-01 7.798581e-01
129 nan 6.847176e-01 7.042569e-01 2.147733e-01 6.029625e-01 6.216175e-01 6.574917e-01
130 nan 2.065573e-01 9.378507e-01 4.813252e-01 3.937907e-01 7.007183e-01 7.390202e-01
131 nan 7.162661e-01 6.574560e-01 5.874455e-02 7.252401e-01 5.512719e-01 6.262873e-01
132 nan 4.836326e-01 5.584988e-01 5.747976e-01 5.210579e-01 5.607486e-01 8.063105e-01
133 nan 4.810205e-01 5.651482e-01 2.518354e-01 5.843880e-01 4.266982e-01 7.044112e-01
134 nan 3.053897e-01 9.535202e-01 2.043438e-01 5.245944e-01 5.821867e-01 6.308057e-01
135 nan 5.469508e-01 9.625593e-01 1.622588e-01 5.639831e-01 6.901327e-01 7.304458e-01
136 nan 6.645932e-01 6.709296e-01 3.078337e-01 4.582567e-01 7.770163e-01 8.683117e-01
137 nan 4.842196e-01 9.211846e-01 3.320170e-01 3.883365e-01 8.684821e-01 8.379990e-01
138 nan 4.235157e-01 6.141971e-01 2.406104e-01 3.202605e-01 5.070701e-01 5.888605e-01
139 nan 6.154250e-01 8.221565e-01 6.854565e-01 4.831086e-01 5.483057e-01 6.792716e-01
140 nan 1.863543e-01 7.093999e-01 1.213445e-01 4.320665e-01 5.423304e-01 1.073194e-01
141 nan 4.932753e-01 7.334898e-01 2.832293e-01 3.350410e-01 7.720618e-01 5.570411e-01
142 nan 5.717456e-01 7.130599e-01 4.475301e-01 6.293873e-01 6.829353e-01 7.136137e-01
143 nan 5.221972e-01 7.857028e-01 1.191422e-01 4.811127e-01 6.584641e-01 9.186887e-01
144 nan 4.039864e-01 8.797061e-01 1.185360e-02 7.220025e-01 8.121643e-01 5.428610e-01
145 nan 8.430924e-01 9.922030e-01 2.272708e-02 4.413883e-01 7.439794e-01 7.074842e-01
146 nan 5.702556e-01 8.206736e-01 3.246592e-01 6.428893e-01 5.493340e-01 6.933290e-01
147 nan 3.768873e-01 7.233929e-01 7.357590e-02 4.230483e-01 4.902747e-01 6.036339e-01
148 nan 6.951787e-01 9.791639e-01 2.021750e-01 5.153232e-01 8.396597e-01 5.883748e-01
149 nan 4.799417e-01 6.337722e-01 3.553581e-01 7.677698e-01 5.145536e-01 6.721094e-01
150 nan 2.668809e-01 8.976566e-01 4.459089e-01 6.481734e-01 7.082391e-01 4.244776e-01
151 nan 7.684267e-01 4.382710e-01 7.088631e-01 7.259161e-01 7.344173e-01 7.939769e-01
152 nan 3.309058e-01 8.220007e-01 3.544611e-01 3.808037e-01 7.035700e-01 7.624376e-01
153 nan 6.998967e-01 9.469086e-01 1.269390e-02 5.020005e-01 7.819757e-01 8.818868e-01
154 nan 7.456116e-01 6.772579e-01 4.985956e-01 7.028347e-01 7.528933e-01 7.242450e-01
155 nan 3.720970e-01 5.554338e-01 4.294319e-02 4.537453e-01 6.359707e-01 7.345134e-01
156 nan 8.575027e-01 8.978456e-01 5.212409e-02 4.687328e-01 4.975493e-01 6.561608e-01
157 nan 5.635930e-01 9.554895e-01 1.154222e-01 6.906939e-01 5.248778e-01 7.161862e-01
158 nan 3.794974e-01 6.869014e-01 8.466448e-02 5.926474e-01 4.888961e-01 6.444636e-01
159 nan 6.912645e-01 9.571283e-01 2.811318e-02 3.967891e-01 4.436653e-01 5.872510e-01
160 nan 2.731158e-01 9.057937e-01 6.825409e-02 6.269223e-01 8.617117e-01 5.269488e-01
161 nan 6.477567e-01 9.553006e-01 1.014274e-01 5.249761e-01 6.581309e-01 7.234262e-01
162 nan 7.045568e-01 7.697168e-01 2.908795e-01 7.134533e-01 5.990372e-01 6.607388e-01
163 nan 6.056852e-01 6.856310e-01 3.262753e-01 5.640705e-01 7.976324e-01 8.890572e-01
164 nan 1.645643e-01 5.950989e-01 1.097817e-01 3.012812e-01 5.242792e-01 5.204762e-01
165 nan 6.448139e-01 9.310218e-01 3.551407e-01 5.943812e-01 9.285510e-01 8.062525e-01
166 nan 6.164335e-01 7.735421e-01 9.085942e-02 6.343402e-01 6.438136e-01 6.924754e-01
167 nan 5.212218e-01 8.911820e-01 1.905006e-02 5.521274e-01 5.550313e-01 5.199905e-01
168 nan 7.195726e-01 6.394110e-01 2.319582e-01 5.870277e-01 5.005293e-01 4.254157e-01
169 nan 4.739156e-01 7.925884e-01 5.610381e-02 6.327812e-01 6.747773e-01 7.490581e-01
170 nan 2.355577e-01 4.245754e-01 8.097148e-01 4.779028e-01 3.073108e-01 1.618485e-01
171 nan 5.494410e-01 5.833018e-01 1.269855e-01 4.584314e-01 5.152260e-01 7.091119e-01
172 nan 3.991899e-01 7.910157e-01 1.150037e-02 4.642351e-01 5.243075e-01 7.714694e-01
173 nan 6.755978e-01 9.212366e-01 4.856737e-01 6.074556e-01 3.562823e-01 5.209602e-01
174 nan 6.430387e-01 5.608884e-01 2.346390e-01 3.948438e-01 5.144522e-01 5.782938e-01
175 nan 6.007357e-01 8.074220e-01 3.120477e-01 7.695035e-01 6.065732e-01 4.975361e-01
176 nan 3.682986e-01 8.607260e-01 1.130873e-01 5.498694e-01 4.177395e-01 5.150611e-01
177 nan 3.073054e-01 5.302388e-01 2.289528e-01 5.616515e-01 3.201047e-01 3.753056e-01
178 nan 5.891649e-01 9.517870e-01 2.332662e-02 4.676290e-01 6.640420e-01 8.162457e-01
179 nan 2.180744e-01 9.708285e-01 3.093085e-01 6.263934e-01 6.529137e-01 5.758473e-01
180 nan 5.561367e-01 8.285934e-01 3.486996e-01 3.192763e-01 6.972934e-01 9.248845e-01
181 nan 3.391969e-01 9.606938e-01 5.429228e-01 2.986369e-01 7.320669e-01 8.510984e-01
182 nan 3.413854e-01 7.894526e-01 1.076073e-01 4.155706e-01 6.180595e-01 7.892662e-01
183 nan 4.014197e-01 9.754189e-01 3.130602e-01 3.917580e-01 5.171826e-01 7.909950e-01
184 nan 2.987580e-01 7.310057e-01 2.230102e-01 6.631471e-01 6.421480e-01 4.304546e-01
185 nan 3.081341e-01 3.223124e-01 5.520186e-01 7.465693e-02 6.801850e-01 2.731096e-01
186 nan 4.391246e-01 7.877146e-01 5.008827e-01 8.081196e-01 6.350638e-01 4.455596e-01
187 nan 4.112216e-01 2.952566e-01 4.946985e-01 4.005969e-01 4.139332e-01 2.648965e-01
188 nan 8.499411e-01 9.622948e-01 3.115084e-01 6.552141e-01 6.242989e-01 6.893940e-01
189 nan 3.313026e-01 8.435357e-01 2.193041e-01 4.043449e-01 5.639514e-01 6.661457e-01
190 nan 5.799004e-01 8.080832e-01 3.042030e-01 3.996910e-01 6.244996e-01 7.941261e-01
191 nan 6.441609e-01 9.122778e-01 9.710696e-02 5.374848e-01 5.021804e-01 7.676886e-01
192 nan 3.004464e-01 7.445029e-01 3.492897e-01 4.674451e-01 4.496378e-01 6.085601e-01
193 nan 6.706070e-01 8.846601e-01 1.187130e-01 5.503891e-01 6.844774e-01 6.164234e-01
194 nan 4.259253e-01 5.652804e-01 7.437256e-02 5.546613e-01 5.998283e-01 5.812044e-01
195 nan 3.788051e-01 8.166122e-01 6.581894e-01 7.951050e-01 5.131963e-01 2.468826e-01
196 nan 3.954907e-01 9.432439e-01 3.609097e-01 8.024447e-02 1.020224e-01 3.892785e-01
197 nan 3.447622e-01 8.800178e-01 4.069652e-01 7.296365e-01 5.840950e-01 5.628308e-01
198 nan 7.839530e-01 4.783941e-01 3.866901e-01 5.347531e-01 6.471998e-01 5.629534e-01
199 nan 4.122838e-01 8.818879e-01 1.170559e-01 5.191034e-01 8.733628e-01 8.562930e-01
200 nan 4.444027e-01 9.820022e-01 1.533435e-01 4.402018e-01 7.784508e-01 9.030483e-01
201 nan 5.604332e-01 8.039415e-01 5.964198e-01 6.910342e-01 3.012183e-01 4.912823e-01
202 nan 5.319391e-01 8.041823e-01 2.149541e-01 5.641211e-01 6.206512e-01 6.453421e-01
203 nan 4.283784e-01 9.047453e-01 2.150713e-02 6.620985e-01 6.134312e-01 6.426901e-01
204 nan 4.214243e-01 7.704158e-01 4.458069e-01 4.829247e-01 6.366397e-01 5.825685e-01
205 nan 3.486371e-01 9.709041e-01 4.163463e-01 8.648964e-02 1.000000e+00 8.560643e-01
206 nan 3.565500e-01 8.787096e-01 2.009570e-01 3.664048e-01 7.974972e-01 9.280371e-01
207 nan 7.177623e-01 7.070197e-01 1.179559e-01 3.677569e-01 4.613406e-01 4.756983e-01
208 nan 6.901693e-01 8.142603e-01 2.587409e-01 4.162972e-01 8.369631e-01 8.207094e-01
209 nan 3.573250e-01 6.184049e-01 1.161384e-02 5.641073e-01 7.072818e-01 3.494582e-01
210 nan 4.302734e-01 7.177116e-01 5.044202e-01 3.597182e-01 6.671014e-01 4.513709e-01
211 nan 7.212590e-01 5.849736e-01 3.481822e-03 6.232663e-01 4.862016e-01 5.971166e-01
212 nan 2.759305e-01 9.780352e-01 9.417272e-02 5.328400e-01 6.262872e-01 8.387598e-01
213 nan 1.974333e-01 7.866993e-01 1.215481e-01 3.503274e-01 5.563830e-01 8.080476e-01
214 nan 4.217653e-01 7.573153e-01 4.016083e-01 5.495199e-01 5.468277e-01 6.848060e-01
215 nan 3.967947e-01 1.690217e-01 7.047781e-01 3.311872e-01 4.283610e-01 2.981895e-01
216 nan 5.669884e-01 8.199133e-01 2.320270e-01 4.416090e-01 4.298155e-01 7.215632e-01
217 nan 2.885594e-01 4.369203e-01 8.612968e-01 3.603390e-01 4.977817e-01 4.067438e-01
218 nan 4.981814e-01 5.350275e-01 7.128523e-02 7.917571e-01 5.956724e-01 3.738404e-01
219 nan 6.838992e-01 9.479617e-01 8.847425e-03 5.522930e-01 4.164684e-01 4.186332e-01
220 nan 5.015892e-01 7.433034e-01 4.075805e-01 6.101045e-01 9.324738e-01 8.373492e-01
221 nan 4.328277e-01 8.349359e-01 5.094000e-02 3.488374e-01 6.348955e-01 6.923544e-01
222 nan 4.477877e-02 7.536789e-01 3.716858e-02 3.212124e-01 7.051997e-01 5.999592e-01
223 nan 5.031474e-01 9.252035e-01 6.437468e-02 7.065045e-01 8.580282e-01 6.126393e-01
224 nan 5.387526e-01 6.562848e-01 3.470568e-01 3.284601e-01 8.834609e-01 8.474899e-01
225 nan 5.752340e-01 8.835691e-01 1.477885e-01 6.052436e-01 7.283213e-01 7.426999e-01
226 nan 5.030110e-01 8.969435e-01 1.064152e-02 4.202752e-01 4.584634e-01 6.636793e-01
227 nan 4.359834e-01 5.316272e-01 3.084153e-01 4.035034e-01 6.981989e-01 7.667190e-01
228 nan 5.150716e-01 4.009672e-01 3.912458e-01 1.422915e-01 5.236565e-01 5.513989e-01
229 nan 5.268015e-01 7.143302e-01 1.976767e-01 1.690657e-01 8.071670e-01 8.254300e-01
230 nan 5.928930e-01 6.740276e-01 2.619118e-01 6.634368e-01 6.352748e-01 7.159293e-01
231 nan 6.053793e-01 7.998517e-01 1.707964e-01 6.137789e-01 8.049414e-01 8.344154e-01
232 nan 5.698609e-01 9.724531e-01 1.957493e-01 5.535898e-01 5.654893e-01 8.226056e-01
233 nan 7.276096e-01 7.765268e-01 3.958030e-01 7.516050e-01 4.521502e-01 3.614040e-01
234 nan 5.897869e-01 7.930228e-01 4.018639e-02 2.547736e-01 5.439753e-01 6.390270e-01
235 nan 3.725041e-01 4.921983e-01 5.561706e-01 5.887844e-01 6.060601e-01 2.386746e-01
236 nan 6.040856e-01 9.954994e-01 2.873963e-01 3.601597e-01 3.574885e-01 6.951108e-01
237 nan 2.150778e-01 7.250033e-01 1.264961e-01 3.330313e-01 6.133181e-01 6.783185e-01
238 nan 2.789787e-01 9.515651e-01 1.750124e-01 5.772828e-01 6.372873e-01 6.183196e-01
239 nan 1.645891e-01 8.937936e-01 4.112092e-01 4.747664e-01 7.839143e-01 8.237891e-01
240 nan 6.566492e-01 9.394138e-01 5.053465e-01 8.136106e-01 8.957831e-01 5.416908e-01
241 nan 5.091033e-01 9.268612e-01 1.802280e-01 3.980216e-01 7.754315e-01 6.120376e-01
242 nan 3.574552e-01 4.562357e-01 9.715374e-02 2.006779e-01 5.411897e-01 4.807454e-01
243 nan 6.248507e-01 7.637664e-01 2.399757e-01 5.738981e-01 6.200857e-01 7.228859e-01
244 nan 2.783112e-01 9.027051e-01 4.234847e-01 1.828437e-01 7.533133e-01 7.284170e-01
245 nan 5.278617e-01 9.464080e-01 1.738039e-01 3.284739e-01 4.899947e-01 6.552193e-01
246 nan 6.771064e-01 2.519882e-01 8.891973e-01 7.217818e-01 4.194933e-01 2.500501e-01
247 nan 4.986939e-01 4.444387e-01 2.842147e-01 3.599389e-01 4.457115e-01 6.305272e-01
248 nan 6.119697e-01 7.764607e-01 2.616864e-01 6.190905e-01 7.364304e-01 8.039403e-01
249 nan 5.536031e-01 6.861033e-01 4.585376e-01 2.432444e-01 6.912713e-01 7.805261e-01
250 nan 5.010478e-01 8.893638e-01 6.869649e-01 2.491998e-01 5.357083e-01 8.107112e-01
251 nan 3.874145e-01 7.726732e-01 1.450952e-01 4.573783e-01 3.341800e-01 6.714630e-01
252 nan 8.074872e-01 8.278709e-01 8.717402e-02 5.403223e-01 3.945537e-01 6.573359e-01
253 nan 7.151398e-01 9.556832e-01 1.475069e-01 8.619762e-01 6.901120e-01 3.893431e-01
254 nan 4.071008e-01 4.966895e-01 1.113564e-02 6.591323e-01 4.403846e-01 5.790761e-01
255 nan 3.867077e-01 5.988345e-01 6.561488e-02 6.713927e-01 4.823498e-01 5.521182e-01
256 nan 5.237451e-01 3.155118e-01 3.752259e-01 4.815956e-01 4.631655e-01 6.166223e-01
257 nan 6.112112e-01 9.032954e-01 6.647212e-02 6.050964e-01 7.625851e-01 8.444219e-01
258 nan 7.805596e-01 6.669248e-01 3.390578e-01 6.003642e-01 5.960351e-01 7.863987e-01
259 nan 5.328938e-01 7.170505e-01 1.134007e-01 3.844873e-01 6.869340e-01 8.924402e-01
260 nan 3.455207e-01 9.520562e-01 2.760182e-01 2.038188e-01 4.792422e-01 6.339268e-01
261 nan 4.681684e-01 7.574334e-01 8.039014e-03 6.413395e-01 6.543164e-01 7.650582e-01
262 nan 4.249706e-01 5.803408e-01 2.502777e-01 6.751131e-01 1.275358e-01 3.327504e-01
263 nan 5.250780e-01 6.965355e-01 8.634474e-02 5.678185e-01 4.724614e-01 7.847909e-01
